ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged ,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
1467305627,Be a part of the Next Big Comic Book - Unit 5,Comics,Comics,USD,2013-06-06 22:08:35,20000,2013-05-06 22:08:35,1885,failed,30,US,1885,,,,
1739490001,"""Iron Five"" the Movie",Documentary,Film & Video,USD,2013-02-23 01:17:00,55000,2013-01-11 19:43:11,13887,failed,26,US,13887,,,,
683022659,Open the Vaults: The Promise,Film & Video,Film & Video,GBP,2014-04-17 16:47:08,10000,2014-03-18 15:47:08,11517,successful,99,GB,19157.89756221,,,,
221567450,CHRIS COLLECTION,Film & Video,Film & Video,USD,2014-02-16 21:43:22,2000,2013-12-18 21:43:22,105,failed,2,US,105,,,,
1149008934,#SchostaSchu: a charity concert to help the homeless,Classical Music,Music,EUR,2015-08-31 01:00:00,2200,2015-07-20 00:14:22,2560,successful,47,LU,2772.4590848,,,,
343349101,Creating a collector's set of the Priscilla the Great Books,Children's Books,Publishing,USD,2012-08-23 19:03:35,6500,2012-08-07 19:03:35,265,failed,4,US,265,,,,
731901153,Their Satanic Majesties,Shorts,Film & Video,GBP,2015-12-08 00:18:16,500,2015-11-08 00:18:16,540,successful,13,GB,821.5239294,,,,
1182777629,Hold the Breach (Canceled),Fiction,Publishing,GBP,2014-06-08 00:56:19,950,2014-05-09 00:56:19,24,canceled,1,GB,40.73458032,,,,
1620138485,Arts and Crafts with Emilie,DIY,Crafts,USD,2014-07-29 20:10:57,100,2014-07-08 20:10:57,110,successful,2,US,110,,,,
332542406,The Flight of Gabrielle,Shorts,Film & Video,USD,2015-04-02 21:38:40,14000,2015-03-03 21:38:40,970,failed,20,US,970,,,,
713097073,Barber of Seville and Trial by Jury at HHOT,Theater,Theater,USD,2013-08-31 20:04:00,1000,2013-08-07 18:04:46,1695,successful,38,US,1695,,,,
663521205,Barn Raiser,Food,Food,USD,2013-06-24 08:43:00,31250,2013-05-21 14:46:29,31351,successful,128,US,31351,,,,
1025458780,"Uncle Pizza Productions presents ""Waiting for Wiig""",Shorts,Film & Video,USD,2016-05-01 18:00:32,5000,2016-04-01 18:00:32,8395,successful,119,US,8395,,,,
433018241,Grassroots Shakespeare Company  Arizona,Plays,Theater,USD,2015-03-01 07:59:00,1000,2015-02-01 06:51:46,1218,successful,20,US,1218,,,,
1533586737,The Dream of Heathersoul/Barrensoul,Fiction,Publishing,USD,2016-02-21 22:26:19,1500,2015-12-23 22:26:19,50,failed,3,US,50,,,,
2073909380,Youtube Music Video Album with an Electro-Acoustic Harp!,Music,Music,USD,2013-05-04 22:45:37,15000,2013-03-30 21:45:37,15222.33,successful,103,US,15222.33,,,,
266736820,ioXtreme: The most versatile DIY electronics case,DIY Electronics,Technology,GBP,2016-02-12 14:43:57,60000,2015-12-29 14:43:57,1157,failed,45,GB,1726.54612741,,,,
819741722,POW WOW: Share the arts community of Hawaii,Documentary,Film & Video,USD,2013-03-16 19:27:47,13000,2013-02-14 19:27:47,18083,successful,275,US,18083,,,,
1571351808,The (out)Siders Project,Plays,Theater,USD,2015-07-14 21:32:39,3500,2015-06-14 21:32:39,4340,successful,32,US,4340,,,,
1998824734,"Jimmy Parrish & The Waves ""I Need a New Island"" CD Project",Music,Music,USD,2016-10-21 04:00:00,6500,2016-10-03 21:48:27,2950,failed,30,US,0,,,,
1951505124,Cecconit,DIY,Crafts,EUR,2016-12-03 00:34:08,2000,2016-11-02 23:34:08,11,failed,2,FR,10.9685203,,,,
2013990800,Switchback Motorcycle Apparel,Apparel,Fashion,CAD,2015-08-31 17:10:41,40000,2015-08-01 17:10:41,15058.1,failed,61,CA,11588.502344276,,,,
71825841,The Wheely Sideshow - a bike-powered circus adventure!,Performance Art,Art,CAD,2014-07-18 06:00:00,3500,2014-06-24 17:06:12,10,canceled,1,CA,9.3070873,,,,
666016850,Help Cantemus choir on International competitions in Spain,Music,Music,USD,2016-06-08 20:55:44,8000,2016-05-09 20:55:44,0,failed,0,US,0,,,,
2028018629,SanctuaryStories: A Photo Project to End Factory Farming,Animals,Photography,USD,2015-11-10 17:04:23,3520,2015-10-21 17:04:23,4858,successful,82,US,4858,,,,
444239298,"""An Illusion in Red & White"" Post Production",Shorts,Film & Video,USD,2014-05-10 02:00:00,7500,2014-04-28 18:20:25,2343,failed,33,US,2343,,,,
1962598534,Yulia Emmance First Music Album,Music,Music,EUR,2016-06-30 10:18:00,5000,2016-05-24 22:12:02,166,failed,7,IT,185.321004,,,,
1619901494,London calling... Will Power Shakespeare Troupe!,Festivals,Theater,USD,2014-10-26 13:25:11,20000,2014-09-26 14:25:11,25,failed,1,US,25,,,,
240036276,Four Clowns 2011 National Tour,Theater,Theater,USD,2011-07-05 05:59:00,5000,2011-05-25 06:18:01,5210,successful,48,US,5210,,,,
130143598,DICK & GINA - a multi-orgasmic Theatre experience.,Theater,Theater,USD,2012-11-15 14:24:09,20000,2012-10-16 14:24:09,1030,failed,12,US,1030,,,,
896933723,Fade to Black Rock Boutique,Documentary,Film & Video,USD,2011-08-15 06:00:00,1000,2011-07-01 23:48:31,1020,successful,17,US,1020,,,,
595787059,1 Night Filming In What They Call... The Hell House,Horror,Film & Video,USD,2014-08-20 18:42:30,250,2014-07-21 18:42:30,1722,canceled,49,US,1722,,,,
2115458846,Herriot goes to London,Children's Books,Publishing,GBP,2015-09-05 22:11:10,8000,2015-08-06 22:11:10,50,failed,1,GB,77.680039,,,,
1765573239,"TILT: Delusion, Carpentry, Dance, and Don Q",Dance,Dance,USD,2013-07-27 01:48:08,3000,2013-06-27 01:48:08,3868,successful,46,US,3868,,,,
1936104176,Surfari Towel- Bring something wild to your watering hole!,Fashion,Fashion,USD,2014-05-05 07:00:00,15000,2014-04-08 17:33:57,2375,failed,37,US,2375,,,,
330953091,The Whole Gritty City - New Orleans marching band film,Documentary,Film & Video,USD,2011-04-12 15:55:02,20000,2011-03-02 15:55:02,31502.15,successful,524,US,31502.15,,,,
2106175080,Smokin Hot Welding Caps Made in the USA Lets Create Jobs!!,Accessories,Fashion,USD,2015-06-13 19:39:19,5000,2015-05-14 19:39:19,1438,failed,21,US,1438,,,,
1990177446,totalKidcare.com,Web,Technology,GBP,2014-09-28 20:33:51,25000,2014-08-29 20:33:51,0,failed,0,GB,0,,,,
1891829121,Story Tour: The Journey Begins,Publishing,Publishing,USD,2013-11-20 13:10:02,3500,2013-11-05 13:10:02,329,failed,7,US,329,,,,
1912518265,The Non League Gazette (Canceled),Web,Journalism,GBP,2014-08-14 23:29:51,15000,2014-08-04 23:29:51,0,canceled,0,GB,0,,,,
1688271809,RUN.,Shorts,Film & Video,GBP,2013-03-23 21:00:00,1000,2013-02-21 16:19:38,2600.5,successful,107,GB,4015.571254765,,,,
2024040569,Build Season 2015 with the Robo Katz!,Technology,Technology,USD,2015-01-30 18:00:00,2000,2015-01-17 01:48:00,216,failed,4,US,216,,,,
649041964,25 Days of Projects,Crafts,Crafts,USD,2011-11-21 05:00:00,980,2011-10-24 22:50:20,292,failed,9,US,292,,,,
1273238160,The Big Art Business,Nonfiction,Publishing,USD,2011-07-28 02:05:34,6000,2011-06-28 02:05:34,0,failed,0,US,0,,,,
1830569314,Flashy Stars functional snowwear,Childrenswear,Fashion,EUR,2016-04-21 17:23:49,140000,2016-02-21 17:23:49,1197,failed,6,DE,1332.34937451,,,,
381013718,Fight Like A Girl,Music,Music,GBP,2016-08-21 17:00:50,2499,2016-07-22 17:00:50,1629,failed,75,GB,13.2242771,,,,
1007622469,Nourish Roshambo,Food,Food,USD,2013-06-15 09:12:40,4500,2013-05-16 09:12:40,600,failed,12,US,600,,,,
2046766565,Scream Park (Canceled),Narrative Film,Film & Video,USD,2011-09-17 05:28:24,15000,2011-08-19 05:28:24,0,canceled,0,US,0,,,,
2098624610,'Beware the Werehouse: An Animated Short',Animation,Film & Video,USD,2011-08-04 05:42:35,1000,2011-06-27 05:42:35,80,failed,3,US,80,,,,
432728988,Baked Potato,Food,Food,USD,2014-08-07 18:50:04,1000,2014-07-08 18:50:04,0,failed,0,US,0,,,,
781396875,Fast Type - The World's Smartest Keyboard now for iPhone,Apps,Technology,USD,2015-12-24 22:32:00,9000,2015-11-14 01:22:51,985,canceled,156,US,985,,,,
997029285,AOMUSIC,World Music,Music,USD,2012-05-18 05:06:11,60000,2012-03-19 04:06:11,11725,failed,19,US,11725,,,,
715723097,Gold Fist NEW and FRESH ITALIAN STREET BRAND.,Apparel,Fashion,EUR,2016-08-07 18:21:07,1000,2016-06-23 18:21:07,0,failed,0,IT,0,,,,
1907422097,Mahoosuc Mountain Outdoor Wear,Product Design,Design,USD,2015-04-30 22:49:36,2000,2015-03-31 22:49:36,58,failed,1,US,58,,,,
1409752194,baggage handlers,Web,Technology,USD,2016-04-09 05:50:30,60000,2016-02-09 05:50:30,0,failed,0,US,0,,,,
1341899297,"Elegant & Modern Designs: An ""App"" for a 1-Stop Shop",Product Design,Design,USD,2015-06-05 08:36:56,10000,2015-05-06 08:36:56,0,failed,0,US,0,,,,
637616584,10mm German Landsknecht Arquebusiers (Handgunners),Tabletop Games,Games,USD,2015-05-11 05:59:00,500,2015-04-29 14:42:28,1299,successful,35,US,1299,,,,
1625944821,In The Clear- The next level for marbles,Glass,Crafts,USD,2013-04-27 18:55:40,2500,2013-03-28 17:55:40,3190,successful,57,US,3190,,,,
356804164,U-DICE: An universal electronic dice for most dice games,Tabletop Games,Games,USD,2015-05-10 05:00:00,1000,2015-04-29 17:31:29,21101,successful,402,US,21101,,,,
411592258,City of Rain (Canceled),Video Games,Games,USD,2016-07-15 16:28:00,500000,2016-06-15 16:28:00,876,canceled,29,US,876,,,,
10343646,HEALT-SHIRT,Fashion,Fashion,EUR,2016-08-06 00:31:22,70000,2016-07-07 00:31:22,100,failed,1,IT,0,,,,
1128516770,A Simple Act of Kindness,Narrative Film,Film & Video,USD,2012-04-23 08:10:11,80000,2012-03-29 08:10:11,125,failed,4,US,125,,,,
1191865037,DEPRESSED YOUTH BY PAPERBOY,Apparel,Fashion,USD,2015-06-06 18:49:07,1000,2015-05-07 18:49:07,0,failed,0,US,0,,,,
1579848455,Blasphemy !,Rock,Music,USD,2013-07-22 00:54:21,5500,2013-06-22 00:54:21,187,failed,7,US,187,,,,
1416610643,"Homey, The Living Room ? Talk to your home!",Technology,Technology,EUR,2014-06-27 10:19:22,100000,2014-05-28 10:19:22,203918.15,successful,996,NL,278622.764893352,,,,
967817005,Rust: A Journey of Faith,Documentary,Film & Video,USD,2015-12-31 02:05:25,5000,2015-12-01 02:05:25,8775,successful,58,US,8775,,,,
62910739,Personalized Baby Frames,Photography,Photography,USD,2014-08-10 19:54:18,20,2014-07-11 19:54:18,1,failed,1,US,1,,,,
398954019,The Minimalist Deck: Helvetica. Modern Bicycle Playing Cards,Design,Design,USD,2014-03-30 20:22:30,15000,2014-02-18 20:22:30,15791.21,successful,610,US,15791.21,,,,
656107985,"Radio One 93.9 - Freetown, Sierra Leone",Radio & Podcasts,Publishing,USD,2014-05-05 17:42:02,15000,2014-04-05 17:42:02,533,failed,16,US,533,,,,
2072192447,A Concrete Sky,Nonfiction,Publishing,USD,2012-07-15 15:45:01,10000,2012-06-15 15:45:01,10300,successful,159,US,10300,,,,
849454730,No Concession - Crimson Queen,Metal,Music,EUR,2015-07-21 23:59:00,1200,2015-06-21 22:52:41,1220,successful,34,ES,1384.994386,,,,
1407628989,"Moment At Dawn, the live concert",Music,Music,USD,2016-01-25 19:08:23,3500,2015-12-26 19:08:23,84,undefined,0,"N,""0",,,,,
719183695,Where Should The Birds Fly European Distribution,Documentary,Film & Video,USD,2014-05-11 18:37:11,5000,2014-04-11 18:37:11,5862,successful,36,US,5862,,,,
1425174924,JOIN NCULT <> BECOME FICTION,Events,Comics,USD,2014-06-21 02:41:04,15500,2014-05-20 02:41:04,195,failed,7,US,195,,,,
1514632510,"iProfile,business,business card,personal card,marketing",Apps,Technology,CAD,2015-12-20 16:45:00,25000,2015-10-26 03:53:12,30,failed,1,CA,22.805832,,,,
1436546526,I Need A Calculator to Prove Other Life Forms Exist,Academic,Publishing,USD,2014-09-04 01:41:50,55,2014-08-05 01:41:50,12,failed,2,US,12,,,,
472500949,FLORA community Library,Art,Art,USD,2015-03-25 04:37:42,11500,2015-02-18 05:37:42,13053,successful,115,US,13053,,,,
936204106,Sonic Shark Deterrent: ORCA (Canceled),Wearables,Technology,USD,2014-08-18 05:00:00,175000,2014-07-11 04:02:22,26992,canceled,115,US,26992,,,,
1476959887,Band in need of a Tour Van,Rock,Music,USD,2012-03-27 09:23:20,2500,2012-01-27 09:23:20,20,failed,1,US,20,,,,
1131898984,Atreya Shiksha,Nonfiction,Publishing,USD,2013-03-17 08:07:42,2000,2013-02-15 09:07:42,3074,successful,66,US,3074,,,,
294608265,Lumen: A Retro-Reflective City Bicycle,Product Design,Design,USD,2014-04-17 06:00:00,15000,2014-03-18 04:36:50,62043,successful,163,US,62043,,,,
1805044746,"Arrangement of Eric Whitacre's ""Water Night"" for Clarinets!",Classical Music,Music,USD,2012-06-10 18:00:00,250,2012-05-14 19:02:11,0,failed,0,US,0,,,,
1392490370,Robotica Series Sculptures life size robotic women.,Sculpture,Art,USD,2012-03-19 03:34:54,7000,2012-01-19 04:34:54,105,failed,3,US,105,,,,
477387485,Blues Album,Blues,Music,GBP,2016-06-17 09:36:00,350,2016-04-25 11:22:02,600,successful,40,GB,864.310458,,,,
722222130,The Ukrainian Dream,Nonfiction,Publishing,USD,2015-04-24 22:10:53,10000,2015-02-23 22:10:53,7,failed,1,US,7,,,,
591258097,"""Neighborhoods"" Travel & Information Series (Canceled)",Video,Journalism,USD,2015-05-28 00:44:05,50000,2015-03-28 23:44:05,0,canceled,0,US,0,,,,
2088706778,Creative Soul Art Gallery,Mixed Media,Art,CAD,2015-03-30 01:16:07,5000,2015-02-28 01:16:07,0,failed,0,CA,0,,,,
1076563243,The Llama Tsunami/Threat Level Burgundy Split EP!,Rock,Music,USD,2011-07-01 06:00:00,800,2011-05-12 05:36:57,820,successful,30,US,820,,,,
1013937522,Help fund The Pitchfork Disney @ The Nottingham New Theatre,Theater,Theater,GBP,2013-10-28 11:12:17,100,2013-10-12 12:12:17,101,successful,6,GB,161.42359643,,,,
1767189444,"Washington 1889: Blazes, Rails & the Year of Statehood",Publishing,Publishing,USD,2014-08-27 21:50:27,5000,2014-07-28 21:50:27,2940,failed,46,US,2940,,,,
1401933768,The Horrific Dead,Comic Books,Comics,AUD,2015-04-01 18:19:12,4500,2015-03-02 18:19:12,168,failed,12,AU,131.2121748,,,,
900579696,Wireless Charging for Maglite® D-Cell with RetroKit,Gadgets,Technology,AUD,2015-03-17 13:46:19,90000,2015-02-12 14:46:19,1790,failed,18,AU,1391.3513912,,,,
847259861,Building Precision Mouse For Your Game Controller,Video Games,Games,USD,2016-03-03 21:59:50,50000,2016-02-02 21:59:50,98,failed,6,US,98,,,,
989850241,Womynkind East Coast -  Kickstart the End of Violence - Tour,Theater,Theater,USD,2011-04-02 23:10:57,10000,2011-01-30 23:10:57,25,failed,1,US,25,,,,
522282576,Help The Landmarks Record with Steve Albini,Indie Rock,Music,USD,2016-09-01 04:32:02,1700,2016-08-02 04:32:02,1700,successful,13,US,0,,,,
1982332535,Mardi Gras Parade Game (Canceled),Tabletop Games,Games,USD,2015-09-19 03:37:00,38000,2015-08-15 21:52:24,286,canceled,7,US,286,,,,
1753920922,King of the Roadies: The Ben Dorcy Documentary (Unfinished),Documentary,Film & Video,USD,2015-06-21 11:59:41,100000,2015-05-19 11:59:41,32534.5,failed,244,US,32534.5,,,,
1596334177,Peele's Pepper Sauce,Small Batch,Food,USD,2015-07-05 01:30:00,50000,2015-06-04 22:29:12,507,failed,2,US,507,,,,
1676820532,"Julia & Roh Mi Oh, A Feature Film",Drama,Film & Video,USD,2014-07-28 00:15:36,25000,2014-06-28 00:15:36,26,failed,5,US,26,,,,
76657970,Before The Lights Go Up,Plays,Theater,USD,2016-06-01 20:57:00,3000,2016-04-23 18:12:18,4050,successful,24,US,4050,,,,
502391841,Look Again - Narrative Short Film,Shorts,Film & Video,USD,2011-07-19 07:00:00,3500,2011-06-28 09:43:25,3535,successful,65,US,3535,,,,
1926892904,Relance: A Better World For Freelancers,Web,Technology,USD,2015-12-23 04:59:39,150000,2015-10-24 04:59:39,125,failed,3,US,125,,,,
131536463,"Seen City, Heroes are back on the roads..",Civic Design,Design,EUR,2015-11-24 10:42:33,25000,2015-10-19 10:42:33,693,failed,20,BE,786.48025995,,,,
1479167204,It is a huge advancement in wheelchair design,Design,Design,GBP,2014-12-15 01:57:44,15000,2014-11-15 01:57:44,3193,failed,80,GB,5036.41264648,,,,
1331293613,Wild Weight Loss,Nonfiction,Publishing,AUD,2015-03-08 07:11:02,15000,2015-02-15 07:11:02,60,failed,2,AU,46.5921348,,,,
275725608,ZomBFFs - Help us make this Female Horror Comedy!,Horror,Film & Video,USD,2015-11-01 05:59:00,15000,2015-10-01 19:35:17,6200,failed,31,US,6200,,,,
722101434,Living through a MMO world,Nonfiction,Publishing,USD,2014-11-27 23:22:15,500,2014-10-28 22:22:15,0,failed,0,US,0,,,,
1342404491,Projected Moments,Art,Art,USD,2012-07-02 04:56:57,11720,2012-06-02 04:56:57,561,failed,17,US,561,,,,
1926571441,Revelate Worship EP,Faith,Music,USD,2014-06-27 23:00:55,3000,2014-05-28 23:00:55,4151,successful,53,US,4151,,,,
443055334,"Jade Alston's First Album ""We Will Live""",World Music,Music,USD,2013-09-22 00:41:57,3000,2013-08-23 00:41:57,7653,successful,205,US,7653,,,,
1564200047,Gridcurrent - Issue 1,Comics,Comics,USD,2013-12-22 17:11:15,2500,2013-11-22 17:11:15,2637,successful,73,US,2637,,,,
1883411238,Dead Screamers,Theater,Theater,USD,2013-06-22 21:55:35,1000,2013-05-23 21:55:35,10,failed,1,US,10,,,,
304713676,MINOR - a feature film (Canceled),Film & Video,Film & Video,USD,2013-09-17 08:00:00,15000,2013-08-14 07:46:49,1002,canceled,1,US,1002,,,,
735782737,InDefinite Disorder - The Debut Album,Rock,Music,USD,2012-03-23 16:39:50,750,2012-02-07 17:39:50,1110,successful,21,US,1110,,,,
590575086,TINY: A Story About Living Small,Documentary,Film & Video,USD,2011-12-16 01:00:00,7500,2011-11-06 23:50:22,11062,successful,196,US,11062,,,,
1874621692,UKYS | Perfect Tailored Shirts measured from your Phone,Product Design,Design,CAD,2016-12-21 13:42:36,6700,2016-11-21 13:42:36,3802,live,33,CA,400.58080451,,,,
1940022673,The Devils Horde zombie survival adventure,Experimental,Theater,USD,2015-03-29 07:51:00,50000,2015-01-28 07:51:00,4,failed,4,US,4,,,,
1114029288,STAY2ElPaso,Shorts,Film & Video,USD,2014-09-21 00:39:20,15000,2014-07-23 00:39:20,2435,failed,21,US,2435,,,,
489840647,Sasha's Choir Trip To Sing at The Vatican & in Milan,Music,Music,USD,2015-04-09 05:59:00,15000,2015-02-11 19:08:28,2,failed,2,US,2,,,,
362069867,NiceStomp: Live Drums for Solo Artists,Sound,Technology,USD,2014-08-31 20:32:20,50000,2014-07-31 20:32:20,2766,failed,22,US,2766,,,,
959651238,Athlima hemp based athletic apparel,Fashion,Fashion,USD,2016-07-05 00:40:39,5500,2016-06-05 00:40:39,40,failed,2,US,40,,,,
58941336,Dimple's CakeHouse (Canceled),Restaurants,Food,USD,2014-07-23 18:31:24,10000,2014-06-23 18:31:24,987,canceled,17,US,987,,,,
1968951959,PASTE UP! Madison,Public Art,Art,USD,2011-07-31 19:59:33,2500,2011-07-01 19:59:33,2540,successful,59,US,2540,,,,
892616332,ZYXZ's Delta Mornings Cassette-Tape Re-Issue and Release!,Electronic Music,Music,GBP,2016-02-19 23:26:31,3400,2016-01-20 23:26:31,8,failed,2,GB,11.39903168,,,,
692349644,Reduce Watering up to 80% With AquaJet Irrigation Technology,Food,Food,USD,2013-07-29 09:28:00,25000,2013-06-15 06:09:16,1420,failed,17,US,1420,,,,
457880988,SPIN by Joshua J. Richards,Narrative Film,Film & Video,USD,2011-12-19 08:18:00,6500,2011-11-03 07:20:51,7533.48,successful,72,US,7533.48,,,,
942692758,ELEMENTARO,Fiction,Publishing,USD,2013-06-09 17:44:20,4000,2013-05-10 17:44:20,30,failed,2,US,30,,,,
998481547,Betcha Needa Logo,Graphic Design,Design,USD,2012-03-24 21:52:33,2000,2012-02-23 22:52:33,150,failed,1,US,150,,,,
185684907,Zero Minus One Album,Music,Music,USD,2016-04-21 18:34:00,1500,2016-03-22 17:47:01,0,undefined,0,"N,""0",,,,,
1282100833,To The Farmers Market We Go,Food,Food,USD,2013-05-04 00:02:34,1500,2013-04-04 00:02:34,1545,successful,28,US,1545,,,,
887229487,Fields of Fresh - A true Epic RPG about a group of farmers,Video Games,Games,USD,2012-09-07 23:01:51,15000,2012-08-08 23:01:51,694.01,failed,46,US,694.01,,,,
1574767567,SURFCHAIR - Urban Surfing Life,Product Design,Design,USD,2017-01-13 19:00:09,30000,2016-11-29 19:00:09,350,live,3,US,0,,,,
1277661957,Smart is so Sexy Clothing #SISS,Fashion,Fashion,USD,2013-10-04 01:51:05,400,2013-09-04 01:51:05,30,failed,1,US,30,,,,
1145859308,"Friends of ""Gift To Be Alive,"" Jefferson Jay's 5th CD",Rock,Music,USD,2011-11-07 23:34:34,2000,2011-10-14 23:34:34,50,failed,1,US,50,,,,
1892852043,Mark of Mephisto: Multiplayer Action Narrative Arena,Video Games,Games,USD,2015-08-09 15:13:37,1000,2015-07-10 15:13:37,96,failed,5,US,96,,,,
1064846106,Sandy Berry Blue Berry,Farms,Food,USD,2014-10-05 03:54:38,75000,2014-08-06 03:54:38,9,failed,3,US,9,,,,
191512218,Wing's DIY Light Modifier R&D and Book (Canceled),Photography,Photography,USD,2011-05-20 22:09:07,2500,2011-04-08 22:09:07,0,canceled,0,US,0,,,,
74627527,Mystery Babylon - Chapter 3,Graphic Novels,Comics,USD,2015-03-11 03:00:00,2500,2015-02-09 16:00:09,8685,successful,200,US,8685,,,,
886054161,Who's There? - A short film about a feeling we all get,Shorts,Film & Video,USD,2012-11-02 21:20:59,500,2012-10-03 22:20:59,35,failed,2,US,35,,,,
702169890,Whiskey Roads,Narrative Film,Film & Video,USD,2015-01-25 00:19:20,15000,2014-12-16 00:19:20,1925,failed,35,US,1925,,,,
1629472281,Chalky and the New Sports Car - Children's Picturebook,Children's Books,Publishing,GBP,2013-12-21 13:00:31,10000,2013-11-21 13:00:31,13335,successful,264,GB,21495.54860775,,,,
356914564,The BOURNE Bag,Product Design,Design,USD,2016-09-28 15:37:41,30000,2016-08-29 15:37:41,2030,failed,14,US,523,,,,
1571509427,INFERNO: in the Tivoli Theatre.,Theater,Theater,GBP,2013-10-19 00:59:00,2000,2013-09-13 13:26:33,2088,successful,38,GB,3303.72950184,,,,
12902735,Silver Wrap Pendants - Off the street and on the road,Jewelry,Fashion,USD,2015-01-15 04:18:47,2500,2014-12-16 04:18:47,164,failed,6,US,164,,,,
1078649377,The house warming party location acquiring project,Experimental,Film & Video,GBP,2014-09-10 19:02:26,10000,2014-08-11 19:02:26,0,failed,0,GB,0,,,,
1304054509,Cops and Monsters - Indie Supernatural Webseries - Episode 4,Webseries,Film & Video,GBP,2016-02-28 09:12:35,830,2016-01-28 09:12:35,1451,successful,46,GB,2081.02964125,,,,
1343344612,Wedding Photo Portfolio Project,Photobooks,Photography,USD,2015-05-28 06:03:54,5000,2015-04-28 06:03:54,0,failed,0,US,0,,,,
1551234116,The Great Game,Documentary,Film & Video,USD,2013-03-04 23:14:00,25000,2013-02-09 17:59:57,3055,failed,24,US,3055,,,,
1280101305,Capture Case : a super powered xenon flash for iPhone,Camera Equipment,Technology,GBP,2016-08-18 16:00:00,25000,2016-07-11 12:58:52,8339.5,failed,100,GB,1664.40428125,,,,
601622238,Tropical Suit for Browny (Canceled),Ready-to-wear,Fashion,AUD,2014-12-26 03:45:00,250,2014-12-21 03:45:00,0,canceled,0,AU,0,,,,
498198908,Jack & Lilly (Canceled),Webseries,Film & Video,CAD,2015-08-22 06:00:00,1000,2015-06-23 23:33:51,0,canceled,0,CA,0,,,,
1211931673,Visual Past-EP,Rock,Music,CAD,2016-06-18 23:00:00,500,2016-05-25 20:17:36,75,failed,3,CA,57.036606,,,,
1860780338,PuroSlam to Oakland: National Slam Poetry Competition 2014,Performance Art,Art,USD,2014-08-01 19:00:00,2000,2014-06-30 17:49:42,20,canceled,4,US,20,,,,
1510545621,T-shirts (Canceled),Art,Art,GBP,2014-08-18 18:49:06,4500,2014-08-11 18:49:06,0,canceled,0,GB,0,,,,
793489325,Spectral Transmission: Episode 3,Narrative Film,Film & Video,USD,2014-04-28 02:48:41,550,2014-03-29 01:48:41,631,successful,12,US,631,,,,
1209968210,I Remember I Was Conflicted,R&B,Music,USD,2015-04-29 20:19:30,500,2015-03-30 20:19:30,1,failed,1,US,1,,,,
328287614,The Jitterbug Cafe on Main,Restaurants,Food,USD,2016-07-31 16:24:49,10000,2016-06-16 16:24:49,35,failed,3,US,30,,,,
1677076671,Journey to Land's End via John o' Groats,Nonfiction,Publishing,GBP,2015-02-26 20:27:07,6000,2015-01-12 20:27:07,7,failed,3,GB,10.61225109,,,,
1567252855,Dates Like This - a new web series,Webseries,Film & Video,USD,2011-09-09 15:08:51,800,2011-08-25 15:08:51,860,successful,26,US,860,,,,
301134284,Endless Computers,Hardware,Technology,USD,2015-05-15 08:59:00,100000,2015-04-14 14:00:43,176538.55,successful,1041,US,176538.55,,,,
621565657,Eternal Fire Fundraiser,World Music,Music,USD,2015-04-18 08:37:53,5555,2015-03-19 07:37:53,5555,successful,53,US,5555,,,,
518907024,Teens Write! (Canceled),Young Adult,Publishing,USD,2015-05-10 22:20:23,1000,2015-04-10 22:20:23,25,canceled,1,US,25,,,,
421900781,"Black Eyed Vermillion ""Hymns for Heretics"" vinyl LP release",Country & Folk,Music,USD,2014-02-19 20:25:31,3700,2014-01-15 20:25:31,3901,successful,56,US,3901,,,,
345767911,Secret Stash- A Scott Newcomb Pop Up Gallery,Art,Art,USD,2013-11-29 23:52:21,1200,2013-11-11 23:52:21,1407,successful,30,US,1407,,,,
1369033506,Coastland Music,Faith,Music,USD,2016-01-01 09:00:00,15000,2015-11-27 08:06:14,15610,successful,111,US,15610,,,,
1516251232,"Necromancy - Short Horror, Surreal, Experimental Film",Experimental,Film & Video,CAD,2015-06-08 01:07:59,800,2015-04-09 01:07:59,1082,successful,18,CA,867.745065,,,,
1036118033,Baxter tShirt,Digital Art,Art,USD,2014-10-03 19:49:25,510,2014-09-03 19:49:25,95,failed,2,US,95,,,,
2134280213,A Life After Death,Fiction,Publishing,USD,2012-02-13 05:03:17,5000,2012-01-14 05:03:17,0,failed,0,US,0,,,,
1620065370,TLDR Live!,Experimental,Theater,GBP,2014-08-14 05:40:56,10000,2014-07-15 05:40:56,0,failed,0,GB,0,,,,
353110637,Beneath The Dome (Canceled),Glass,Crafts,GBP,2014-08-08 17:23:24,750,2014-07-09 17:23:24,0,canceled,0,GB,0,,,,
86320527,The NEW Ball Brothers CD,Music,Music,USD,2012-07-07 05:00:00,15000,2012-06-06 22:57:58,17561,successful,207,US,17561,,,,
2000059837,Metric Playing Cards,Playing Cards,Games,AUD,2015-12-20 06:55:45,7000,2015-11-20 06:55:45,2092,failed,44,AU,1497.21170204,,,,
1903389843,We are moving to.com,Web,Technology,AUD,2015-06-06 12:53:24,7500,2015-05-07 12:53:24,0,failed,0,AU,0,,,,
843559080,"Sean Neil - First solo album: ""From Unknown""",Indie Rock,Music,USD,2014-05-23 05:00:00,7500,2014-04-24 01:56:29,9395,successful,135,US,9395,,,,
