sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
90fc606b05c426dbb7127bb83923bbf7b83075fd,exe,0x10156c,PE32,"Intel 386 or later, and compatibles",MZ,0x0040,0x0003,0x0000,0x5800,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0xDBD0,0x0000,0x000000F8,PE32,140288,0x00000E00,0x00000000,0x0059650E,0x00001000,8265728,0x00400000,0x00001000,0x00000200,4,0,0x0011E000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00002000,0x00001000,0x00100000,0x00000000,0x0000B105,0x00001000,0x00092E00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000018,0x00150000,0x00018400,0x0000A400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",451.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,30.0,0.0,2.0,0.0,0.0,1.0,102.0,Benign,Benign,Benign
a1179d4ce20acfeaa33a2ada7961b39b1b8b12b6,exe,0x39e3,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x00007000,0x0006CE00,0x00004200,0x000039E3,0x00001000,0x00008000,0x00400000,0x00001000,0x00000200,5,6,0x001C0000,0x00000400,0x000375D8,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00006F10,0x00001000,0x00007000,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00002A92,0x00008000,0x00002C00,0x00007400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2133.0,15.0,0.0,2148.0,0.0,13.0,0.0,19.0,0.0,0.0,12.0,45.0,0.0,12.0,37.0,0.0,8.0,172.0,Benign,Benign,Benign
030ea5c10aef563c9fecfebb7644f4f5d41e9f55,exe,0x17e0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00002400,0x0001C000,0x00000000,0x0073AA2F,0x00002000,0x00006000,0x00400000,0x00002000,0x00000200,4,0,0x0008D000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000CFE3C,0x00002000,0x0002B000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0002EA28,0x00009000,0x00003000,0x0003AC00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",883.0,3.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,3.0,3.0,0.0,2.0,0.0,Benign,Benign,Benign
fba88479b33f47b9085c5d31d37bc27babfb6922,exe,0x3904e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32,0x00006000,0x0001C000,0x00000000,0x00042A50,0x00001000,0x00014000,0x0000000140000000,0x00001000,0x00000200,4,0,0x000AA000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000010B2,0x00002000,0x00331A00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0001FF96,0x00249000,0x00018400,0x00011000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",144.0,3.0,2.0,834.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,29.0,0.0,3.0,0.0,0.0,4.0,23.0,Benign,Benign,Benign
f4b54ac23a70d98dd3c4d44daf61472d6c2b0990,exe,0x351a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00011400,0x00000E00,0x00000000,0x001A1AC0,0x00002000,0x0006B000,0x00400000,0x00002000,0x00000200,6,0,0x0001A000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000484D5,0x00002000,0x000B2600,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000018,0x00009000,0x00000200,0x0007F400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2406.0,0.0,0.0,902.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,45.0,0.0,3.0,0.0,0.0,1.0,21.0,Benign,Benign,Benign
4d80348dfbabaaacf152114b29cfd9fab91dc4e4,exe,0x14c0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x0004E200,0x0006E800,0x00001600,0x000014C0,0x00001000,0x00050000,0x00400000,0x00001000,0x00000200,4,1,0x000EE000,0x00000600,0x0010EC15,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT']",0x00200000,0x00001000,0x00001000,0x00100000,0x00000000,0x0004E1C0,0x00001000,0x0004E200,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000EBF8,0x00051000,0x0000EC00,0x0004EA00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",682.0,0.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,4.0,191.0,Benign,Benign,Benign
5a58969c99076116e833d9fbf7177a6f43cb0143,exe,0x74b32,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00072C00,0x00001400,0x00000000,0x00074B32,0x00002000,0x00076000,0x00400000,0x00002000,0x00000200,4,0,0x0007A000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00072B38,0x00002000,0x00072C00,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000319E,0x00009000,0x00003200,0x00007E00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",656.0,8.0,0.0,664.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,45.0,1.0,2.0,1.0,0.0,1.0,1.0,Malware,RAT,njRat
89be68fc8446053b627bc1d1b2665042194a34a7,exe,0xb9bd0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000108,PE32+,0x00028A00,0x00025400,0x00000000,0x000000000000A6A0,0x00001000,0x00066000,0x0000000140000000,0x00001000,0x00000200,5.2,0,0x00063000,0x00000400,0x007CB558,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00000000001E8480,0x0000000000001000,0x0000000000001000,0x0000000000100000,0x00000000,0x00028890,0x00001000,0x00028A00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0001271A,0x0002A000,0x00012800,0x00028E00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,1.0,2.0,0.0,0.0,0.0,Benign,Benign,Benign
738f351d6ede03ecc4f1baa5c204164614ddc6b7,exe,0x611a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000100,PE32,0x00005C00,0x00005E00,0x00000000,0x0000611A,0x00001000,0x00007000,0x00400000,0x00001000,0x00000200,5,0,0x00020000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00005B32,0x00001000,0x00005C00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",0x000025F8,0x00007000,0x00002600,0x00006000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,6.0,123.0,Benign,Benign,Benign
c464e869a93d782671e6163fd52ff92e53069ac6,exe,0xf570,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32+,0x00013800,0x00043A00,0x00000000,0x000000000000F570,0x00001000,0x00024000,0x0000000140000000,0x00001000,0x00000200,6,0,0x0005D000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000180000,0x0000000000001000,0x0000000000001000,0x0000000000100000,0x00000000,0x0001373C,0x00001000,0x00013800,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000087FE,0x00015000,0x00008800,0x00013C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,116.0,Benign,Benign,Benign
4372539c6913e24895e188fc566b1220ff7f6ffc,exe,0x12cc,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000C0,PE32,0x0000F000,0x0000D000,0x00000000,0x000012CC,0x00001000,0x00010000,0x00400000,0x00001000,0x00001000,4,1,0x0001D000,0x00001000,0x000287A8,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000E538,0x00001000,0x0000F000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000694A,0x0001D000,0x00006A00,0x0001BC00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",160.0,1.0,0.0,161.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,35.0,0.0,1.0,0.0,0.0,1.0,58.0,Benign,Benign,Benign
caebbab5349f57d92182ce56ef4bf71ea60226a7,exe,0xe9546,PE32,"Intel 386 or later, and compatibles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0,8.0,0.0,273.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,Malware,Trojan,Agenttesla
300fea252ba087c20fba5801a47ee2852ea213fb,exe,0x0000,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32+,0x00001E00,0x00000600,0x00000000,0x0000000000000000,0x00002000,0x00004000,0x0000000140000000,0x00002000,0x00000200,4,0,0x00006000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000400000,0x0000000000004000,0x0000000000002000,0x0000000000100000,0x00000000,0x00001C84,0x00002000,0x00001E00,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000093EE,0x0001C000,0x0000A000,0x0001C000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Benign,Benign
0c19cbeb5b6bfac331633606a92a3878dacb2b8e,exe,0x47fe,PE32,"Intel 386 or later, and compatibles",MZ,0x5466,0xE5B5,0xD5E3,0xAE60,0xE6ED,0x7D40,0x4980,0x25FE,0xAD30,0xA8CF,0xC074,0x0529,0x000000F8,PE32,0x0000D200,0x0001FA00,0x00000000,0x000047FE,0x00001000,0x0000F000,0x00400000,0x00001000,0x00000200,5.1,0,0x00030000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000D104,0x00001000,0x0000D200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003CF6,0x0000F000,0x00003E00,0x0000D600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",5654.0,68.0,0.0,5722.0,0.0,113.0,6.0,161.0,3.0,0.0,6.0,46.0,0.0,670.0,10.0,26.0,1.0,24.0,Malware,Ransomware,REvil
f5fd45d8347e7b5112a75d9c6f0e1ec768b29a9f,exe,0x1dbd,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00009400,0x0681BC00,0x00000000,0x00001DBD,0x00001000,0x0000B000,0x30000000,0x00001000,0x00000200,5,0,0x06829000,0x00000400,0x0003BD91,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00009284,0x00001000,0x00009400,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00002524,0x0000B000,0x00002600,0x00009800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",555.0,12.0,0.0,567.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,107.0,59.0,1537.0,666.0,475.0,3.0,128.0,Malware,Ransomware,Ryuk
519a0303abfc7b900ea3740206cdf75e32671f08,exe,0x130602,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x0013E77F,0x00007400,0x00000000,0x00130602,0x00001000,0x0013E000,0x00400000,0x00001000,0x00000200,6,0,0x00149000,0x00000428,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0013C223,0x00001000,0x0013C400,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00005EBE,0x0013E000,0x00006000,0x0013C800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,1.0,76.0,Benign,Benign,Benign
18c1dfe6e5e401d4fb4f309af2daae166816bd97,exe,0x3140,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x00007200,0x00005000,0x00000000,0x00003140,0x00001000,0x00009000,0x00400000,0x00001000,0x00000200,5.1,0,0x00011000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000717F,0x00001000,0x00007200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000014BA,0x00009000,0x00001600,0x00007600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",700.0,0.0,0.0,785.0,0.0,23.0,48.0,27.0,1.0,0.0,30.0,70.0,0.0,721.0,441.0,90.0,6.0,101.0,Malware,Ransomware,Ragnar
850004b295653475bba46105b2cbfa33274a462c,exe,0x8a23a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00088400,0x00011200,0x00000000,0x0008A23A,0x00002000,0x0008C000,0x00400000,0x00002000,0x00000200,4,0,0x000A0000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00088240,0x00002000,0x00088400,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",93,2600960,512,2023424,0,0,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",50.0,0.0,0.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
107102c804bffc23c2c61f4ec7e554e0d8bbadbb,exe,0x2fa7,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00008600,0x00003E00,0x00000000,0x00002FA7,0x00001000,0x0000A000,0x00400000,0x00001000,0x00000200,5.1,0,0x00013000,0x00000400,0x0001054A,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00008598,0x00001000,0x00008600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000E7C,0x0000A000,0x00001000,0x00008A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",14114.0,208.0,18.0,14340.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,62.0,474.0,13565.0,60.0,778.0,9.0,111.0,Malware,Ransomware,Phobos
507b17da19d074a55429aeb188ff2aa6a815a43f,exe,0x1c0510,PE32,"Intel 386 or later, and compatibles",MZ,0x0050,0x0002,0x0000,0x0004,0x000F,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x001A,0x0000,0x00000100,PE32,0x000A1000,0x0000B000,0x00120000,0x001C0510,0x00121000,0x001C2000,0x00400000,0x00001000,0x00000200,4,0,0x001CD000,0x00001000,0x000B3C45,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00004000,0x00001000,0x00100000,0x00000000,0x000A1000,0x00121000,0x000A0200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",0x0000A612,0x00033000,0x0000A800,0x00031600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1285.0,34.0,0.0,1319.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,11.0,14.0,Benign,Benign,Benign
